antibody_id,tissue_name,cellular_component,level_a,level_b,level_c
19804,A-431,Cytosol,cytosol,cytosol,cytoplasm
19804,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
19804,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19804,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19804,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19804,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19805,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
19805,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
19805,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
19805,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
19805,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
19805,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
19818,A-431,Cytosol,cytosol,cytosol,cytoplasm
19818,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19818,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19818,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19818,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19818,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19818,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19818,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19823,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
19823,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19823,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19823,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19824,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19824,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19824,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19827,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19827,A-431,Vesicles,vesicles,vesicles,secretory
19827,U-2 OS,Vesicles,vesicles,vesicles,secretory
19827,U-251 MG,Centrosome,centrosome,microtubule_organizing_center,filaments
19827,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
19827,U-251 MG,Vesicles,vesicles,vesicles,secretory
19828,A-431,Cytosol,cytosol,cytosol,cytoplasm
19828,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19828,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19828,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19828,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19829,A-431,Cytosol,cytosol,cytosol,cytoplasm
19829,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19829,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19832,A-431,Cytosol,cytosol,cytosol,cytoplasm
19832,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19832,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19838,RH-30,Cytosol,cytosol,cytosol,cytoplasm
19838,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19838,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19838,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19841,A-431,Cytosol,cytosol,cytosol,cytoplasm
19841,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19841,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19841,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19845,A-431,Cytosol,cytosol,cytosol,cytoplasm
19845,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19845,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19845,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19845,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
19845,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19849,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
19849,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19849,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19849,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19849,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
19849,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19852,A-431,Cytosol,cytosol,cytosol,cytoplasm
19852,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19852,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19852,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19858,A-431,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
19858,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19858,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19858,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19866,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
19866,SH-SY5Y,Nucleoli,nucleoli,nucleoli,nucleoli
19866,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
19869,A-431,Cytosol,cytosol,cytosol,cytoplasm
19869,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19869,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
19869,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19869,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
19880,A-431,Cytosol,cytosol,cytosol,cytoplasm
19880,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19880,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19880,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19880,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19881,A-431,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
19881,U-251 MG,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
19881,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19885,A-431,Microtubules,microtubules,microtubules,filaments
19885,U-2 OS,Microtubules,microtubules,microtubules,filaments
19885,U-251 MG,Microtubules,microtubules,microtubules,filaments
19887,A-431,Cytosol,cytosol,cytosol,cytoplasm
19887,A-431,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
19887,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19887,U-2 OS,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
19887,U-251 MG,Centrosome,centrosome,microtubule_organizing_center,filaments
19902,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
19902,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
19902,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
19902,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
19907,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19907,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19907,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19911,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19911,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19911,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19911,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19914,AF22,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
19914,SiHa,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
19914,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
19914,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
19918,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19918,Hep G2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19938,A-431,Cytosol,cytosol,cytosol,cytoplasm
19938,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19938,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19938,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19938,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19938,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19947,A-431,Cytosol,cytosol,cytosol,cytoplasm
19947,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19947,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19947,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19947,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19947,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19949,A-431,Cytosol,cytosol,cytosol,cytoplasm
19949,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
19949,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
19949,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19949,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
19949,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
19949,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
19951,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19951,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19951,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19953,A-431,Cytosol,cytosol,cytosol,cytoplasm
19953,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
19953,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
19953,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20016,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
20016,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20016,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
20025,A-431,Cytosol,cytosol,cytosol,cytoplasm
20025,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20025,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20026,A549,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20026,A549,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20026,U-2 OS,Focal_adhesion_sites,focal_adhesion_sites,,
20026,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20026,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20026,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20027,A-431,Cytosol,cytosol,cytosol,cytoplasm
20027,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
20027,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20027,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
20027,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20027,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20027,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
20027,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20028,A-431,Cytosol,cytosol,cytosol,cytoplasm
20028,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20028,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20028,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20028,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20028,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20036,A-431,Centrosome,centrosome,microtubule_organizing_center,filaments
20036,U-251 MG,Centrosome,centrosome,microtubule_organizing_center,filaments
20043,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20043,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20043,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20044,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20044,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20044,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20051,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20051,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20053,A-431,Cytosol,cytosol,cytosol,cytoplasm
20053,A-431,Intermediate_filaments,intermediate_filaments,intermediate_filaments,filaments
20053,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20053,SiHa,Intermediate_filaments,intermediate_filaments,intermediate_filaments,filaments
20053,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20060,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20060,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20065,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20065,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
20065,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
20066,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
20066,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20066,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
20068,A-431,Nucleus,nucleus,nucleoplasm,nucleus
20068,A-431,Vesicles,vesicles,vesicles,secretory
20068,HaCaT,Nucleus,nucleus,nucleoplasm,nucleus
20068,HaCaT,Vesicles,vesicles,vesicles,secretory
20068,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
20068,U-2 OS,Vesicles,vesicles,vesicles,secretory
20071,A-431,Cytosol,cytosol,cytosol,cytoplasm
20071,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20071,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20076,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20076,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20076,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20078,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20078,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20078,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20082,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20082,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20082,U-251 MG,Vesicles,vesicles,vesicles,secretory
20083,A-431,Cytosol,cytosol,cytosol,cytoplasm
20083,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20083,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20083,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20083,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20083,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20083,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20087,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
20087,SK-MEL-30,Nucleus,nucleus,nucleoplasm,nucleus
20091,A-431,Cytosol,cytosol,cytosol,cytoplasm
20091,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20091,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20091,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20092,A-431,Cytosol,cytosol,cytosol,cytoplasm
20092,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20092,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20092,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20092,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20092,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20096,A-431,Vesicles,vesicles,vesicles,secretory
20096,U-2 OS,Vesicles,vesicles,vesicles,secretory
20096,U-251 MG,Vesicles,vesicles,vesicles,secretory
20099,U-2 OS,Vesicles,vesicles,vesicles,secretory
20099,U-251 MG,Vesicles,vesicles,vesicles,secretory
20105,A-431,Vesicles,vesicles,vesicles,secretory
20105,U-2 OS,Vesicles,vesicles,vesicles,secretory
20105,U-251 MG,Vesicles,vesicles,vesicles,secretory
20116,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20116,A-431,Vesicles,vesicles,vesicles,secretory
20119,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20119,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20119,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20120,A-431,Cytosol,cytosol,cytosol,cytoplasm
20120,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20120,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20120,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20120,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20120,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20122,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20122,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20122,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20134,A-431,Cytosol,cytosol,cytosol,cytoplasm
20134,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20134,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20136,A-431,Vesicles,vesicles,vesicles,secretory
20136,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20136,U-2 OS,Vesicles,vesicles,vesicles,secretory
20136,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20136,U-251 MG,Vesicles,vesicles,vesicles,secretory
20138,A-431,Actin_filaments,actin_filaments,actin_filaments,filaments
20138,A-431,Cytosol,cytosol,cytosol,cytoplasm
20138,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20138,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20138,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20138,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20138,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20215,CACO-2,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
20215,RT4,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
20225,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
20225,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20225,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
20235,A-431,Peroxisomes,peroxisomes,,
20240,A-431,Vesicles,vesicles,vesicles,secretory
20240,U-251 MG,Vesicles,vesicles,vesicles,secretory
20242,A549,Cytosol,cytosol,cytosol,cytoplasm
20242,CACO-2,Cytosol,cytosol,cytosol,cytoplasm
20242,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20243,A-431,Cytosol,cytosol,cytosol,cytoplasm
20243,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20243,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20243,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20243,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20243,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20247,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20253,RH-30,Mitochondria,mitochondria,mitochondria,cytoplasm
20259,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20259,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20259,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20266,A-431,Vesicles,vesicles,vesicles,secretory
20266,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20266,U-2 OS,Vesicles,vesicles,vesicles,secretory
20273,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
20273,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20273,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
20274,PC-3,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
20274,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20274,SH-SY5Y,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
20274,SH-SY5Y,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20274,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
20274,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20280,A549,Cytosol,cytosol,cytosol,cytoplasm
20280,A549,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20280,Hep G2,Cytosol,cytosol,cytosol,cytoplasm
20289,A-431,Cytosol,cytosol,cytosol,cytoplasm
20289,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20289,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20289,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20291,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
20291,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20300,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20300,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20300,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20300,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
20306,RH-30,Vesicles,vesicles,vesicles,secretory
20306,U-2 OS,Vesicles,vesicles,vesicles,secretory
20322,RH-30,Nucleus,nucleus,nucleoplasm,nucleus
20322,RT4,Nucleus,nucleus,nucleoplasm,nucleus
20322,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
20324,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
20324,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
20324,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
20326,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20326,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20337,HEK 293,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20337,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20344,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20344,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
20344,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20346,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
20346,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20346,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20346,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20346,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20346,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20346,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
20346,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20347,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
20347,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20347,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
20352,A-431,Cytosol,cytosol,cytosol,cytoplasm
20352,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20352,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20352,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20352,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20352,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20357,A-431,Microtubules,microtubules,microtubules,filaments
20357,U-2 OS,Microtubules,microtubules,microtubules,filaments
20357,U-251 MG,Microtubules,microtubules,microtubules,filaments
20375,A-431,Cytosol,cytosol,cytosol,cytoplasm
20375,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20375,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20375,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20375,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20375,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20380,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20380,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20380,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20381,A-431,Vesicles,vesicles,vesicles,secretory
20381,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
20381,U-2 OS,Vesicles,vesicles,vesicles,secretory
20381,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
20381,U-251 MG,Vesicles,vesicles,vesicles,secretory
20382,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20382,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20382,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20386,A-431,Cytosol,cytosol,cytosol,cytoplasm
20386,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20386,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20387,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20387,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20387,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20387,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20397,A-431,Cytosol,cytosol,cytosol,cytoplasm
20397,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
20406,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20406,U-2 OS,Aggresome,aggresome,cytoplasmic_bodies,cytoplasm
20406,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
20413,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
20413,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
20413,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20413,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
20413,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20414,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
20427,CACO-2,Nucleoli,nucleoli,nucleoli,nucleoli
20427,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
20434,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20434,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20434,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20434,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
20434,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
20444,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
