antibody_id,ensg_id,level_c,prest_id
38314,ENSG00000012822,cytoplasm,3070003
38318,ENSG00000067248,cytoplasm,3010066
38320,ENSG00000121350,nucleus,3070351
38322,ENSG00000158104,nucleus,3070816
38325,ENSG00000004866,nucleus,3140055
38327,ENSG00000179912,nucleus,3070839
38340,ENSG00000137656,nucleus,3050304
38341,ENSG00000137656,nucleus,3050303
38370,ENSG00000171311,nucleus,3020601
38373,ENSG00000197283,nucleus,2660039
38380,ENSG00000156502,cytoplasm,3020485
38381,ENSG00000110318,nucleus,3050140
38390,ENSG00000109919,cytoplasm,3050076
38399,ENSG00000110318,cytoplasm,3050141
38400,ENSG00000148481,nucleus,3020320
38410,ENSG00000137720,nucleus,3050342
38412,ENSG00000107672,nucleus,3020115
38413,ENSG00000203780,nucleus,3020870
38415,ENSG00000093217,nucleus,2960206
38460,ENSG00000062485,cytoplasm,3070080
38461,ENSG00000062485,cytoplasm,3070078
38465,ENSG00000257727,cytoplasm,3070555
38482,ENSG00000178597,cytoplasm,3000628
38502,ENSG00000171813,nucleus,3020618
38511,ENSG00000148840,nucleus,3020400
38513,ENSG00000061794,cytoplasm,3070085
38524,ENSG00000172890,cytoplasm,3050766
38543,ENSG00000149292,nucleus,3050338
38547,ENSG00000084110,cytoplasm,3070065
38572,ENSG00000109911,nucleus,3050107
38594,ENSG00000154114,cytoplasm,3050485
38602,ENSG00000136003,cytoplasm,3070470
38627,ENSG00000139637,nucleus,3070511
38643,ENSG00000123352,cytoplasm,3070327
38662,ENSG00000133805,nucleus,3050272
38695,ENSG00000120458,nucleus,3050276
38696,ENSG00000111790,cytoplasm,3070356
38701,ENSG00000139719,nucleus,3070543
38705,ENSG00000149743,cytoplasm,3050461
38710,ENSG00000139714,nucleus,3070541
38716,ENSG00000110057,nucleus,3050090
38722,ENSG00000151131,nucleus,3070569
38731,ENSG00000172425,nucleus,3050746
38737,ENSG00000132842,nucleus,3010187
38742,ENSG00000110719,cytoplasm,3050185
38798,ENSG00000114767,nucleus,2360090
38845,ENSG00000044574,cytoplasm,3140053
38851,ENSG00000174989,cytoplasm,3060143
38854,ENSG00000120647,nucleus,3070300
38862,ENSG00000139218,nucleus,3070617
38935,ENSG00000158458,nucleus,2760251
38939,ENSG00000137700,cytoplasm,2870067
38949,ENSG00000166987,nucleus,2840123
38952,ENSG00000099204,cytoplasm,3020092
38968,ENSG00000136159,nucleus,3090199
38975,ENSG00000023892,nucleus,2570029
38981,ENSG00000146083,nucleus,3010350
39003,ENSG00000166788,nucleus,3050627
39016,ENSG00000187240,cytoplasm,3051011
39017,ENSG00000139428,cytoplasm,3070504
39020,ENSG00000160695,cytoplasm,3050507
39030,ENSG00000166889,cytoplasm,3050683
39051,ENSG00000151948,cytoplasm,3070602
39052,ENSG00000151948,cytoplasm,3070600
39057,ENSG00000187778,nucleus,3070963
39077,ENSG00000163864,cytoplasm,2960545
39106,ENSG00000146267,nucleus,2620276
39148,ENSG00000169740,nucleus,2840138
39170,ENSG00000138641,cytoplasm,3000218
39186,ENSG00000007047,cytoplasm,3030001
39216,ENSG00000177613,nucleus,3020647
39230,ENSG00000135094,cytoplasm,3070370
39252,ENSG00000159352,nucleus,3200076
39263,ENSG00000166435,nucleus,3050604
39279,ENSG00000149782,nucleus,3050457
39306,ENSG00000161813,cytoplasm,3070788
39311,ENSG00000100526,cytoplasm,3140248
39334,ENSG00000149761,nucleus,3050418
39343,ENSG00000127870,nucleus,3090163
39382,ENSG00000121289,cytoplasm,3110064
39383,ENSG00000142102,cytoplasm,3050408
39418,ENSG00000140463,cytoplasm,3100298
39424,ENSG00000150764,cytoplasm,3050426
39427,ENSG00000161800,nucleus,3070801
39437,ENSG00000133112,cytoplasm,3090140
39441,ENSG00000101596,nucleus,3120257
39442,ENSG00000108443,nucleus,3130017
39477,ENSG00000158077,cytoplasm,3050502
39481,ENSG00000136010,cytoplasm,3070421
39485,ENSG00000109920,nucleus,3050096
39492,ENSG00000149972,cytoplasm,3050431
39509,ENSG00000165714,cytoplasm,3070802
39513,ENSG00000083642,nucleus,3090051
39536,ENSG00000136143,cytoplasm,3090203
39551,ENSG00000173212,nucleus,2551664
39553,ENSG00000135336,nucleus,2620122
39587,ENSG00000155858,nucleus,3010416
39592,ENSG00000109680,nucleus,3000117
39601,ENSG00000164209,cytoplasm,3010584
39612,ENSG00000109944,nucleus,3050056
39616,ENSG00000157796,nucleus,3000379
39620,ENSG00000110074,cytoplasm,3050199
39658,ENSG00000150764,cytoplasm,3050424
39661,ENSG00000065809,nucleus,3020015
39677,ENSG00000185480,nucleus,3071019
39690,ENSG00000156232,cytoplasm,3100318
39716,ENSG00000174370,cytoplasm,3050819
39722,ENSG00000086015,cytoplasm,3130009
39723,ENSG00000167994,cytoplasm,3050662
39743,ENSG00000176102,nucleus,3050859
39761,ENSG00000172766,cytoplasm,3090294
39789,ENSG00000173465,cytoplasm,3050793
39792,ENSG00000204130,nucleus,3020917
39798,ENSG00000170442,cytoplasm,3070694
39824,ENSG00000087302,nucleus,3140209
39837,ENSG00000163605,nucleus,2960495
39839,ENSG00000206559,nucleus,2960864
39858,ENSG00000185049,nucleus,3000673
39859,ENSG00000138286,nucleus,3020273
39874,ENSG00000215021,cytoplasm,3071153
39875,ENSG00000138593,nucleus,3100188
39892,ENSG00000150776,cytoplasm,3050414
39903,ENSG00000184752,cytoplasm,3070921
39912,ENSG00000156603,nucleus,3050494
39923,ENSG00000111639,cytoplasm,3070220
39933,ENSG00000137806,cytoplasm,3100235
39945,ENSG00000005810,cytoplasm,3140061
39946,ENSG00000134809,cytoplasm,3050292
39959,ENSG00000125246,cytoplasm,3090182
39961,ENSG00000167173,cytoplasm,3100436
39973,ENSG00000111605,nucleus,3070253
39978,ENSG00000001461,nucleus,3140002
39991,ENSG00000164506,cytoplasm,2630068
39992,ENSG00000164080,nucleus,2960603
40015,ENSG00000083642,nucleus,3090050
40016,ENSG00000173825,nucleus,3050795
40017,ENSG00000134440,cytoplasm,3120288
40029,ENSG00000109920,nucleus,3050094
40043,ENSG00000111490,cytoplasm,3070234
40045,ENSG00000091490,nucleus,3140184
40061,ENSG00000101574,cytoplasm,3120037
40062,ENSG00000128645,nucleus,3060115
40064,ENSG00000137806,cytoplasm,3100236
40072,ENSG00000258289,cytoplasm,141718
40084,ENSG00000136104,nucleus,3090240
40087,ENSG00000204381,cytoplasm,3051082
40088,ENSG00000182919,nucleus,3050932
40101,ENSG00000182261,nucleus,3050950
40134,ENSG00000103942,cytoplasm,3100106
40145,ENSG00000136111,cytoplasm,3090229
40157,ENSG00000172766,cytoplasm,3090295
40180,ENSG00000047346,nucleus,3100048
40223,ENSG00000142303,cytoplasm,2490022
40233,ENSG00000151353,cytoplasm,2140075
40252,ENSG00000139746,nucleus,3090252
40256,ENSG00000137776,nucleus,3100222
40260,ENSG00000140263,cytoplasm,3100273
40265,ENSG00000188869,cytoplasm,3100661
40280,ENSG00000149179,nucleus,3050394
40286,ENSG00000151503,nucleus,3050532
40290,ENSG00000198252,nucleus,3060155
40306,ENSG00000111325,nucleus,3070228
40309,ENSG00000163568,cytoplasm,2551575
40331,ENSG00000185973,cytoplasm,2810212
40348,ENSG00000110536,cytoplasm,3050175
40354,ENSG00000078237,cytoplasm,3070124
40364,ENSG00000165899,cytoplasm,3070611
40368,ENSG00000028277,nucleus,3140010
40381,ENSG00000137776,nucleus,3100221
40383,ENSG00000077274,cytoplasm,3140100
40481,ENSG00000138604,cytoplasm,3100216
40484,ENSG00000188549,cytoplasm,3100647
40523,ENSG00000134330,nucleus,2920443
40598,ENSG00000135736,nucleus,3110008
40601,ENSG00000152240,cytoplasm,3110018
40623,ENSG00000150636,cytoplasm,3120122
40624,ENSG00000021776,nucleus,3100049
40627,ENSG00000140400,nucleus,3100267
40628,ENSG00000179071,nucleus,3050891
40636,ENSG00000166321,nucleus,3020590
40642,ENSG00000151365,nucleus,3050524
40648,ENSG00000108064,cytoplasm,3140308
40665,ENSG00000121380,cytoplasm,3070339
40674,ENSG00000105819,cytoplasm,3140297
40677,ENSG00000185818,cytoplasm,3000674
40688,ENSG00000254772,cytoplasm,3051016
40692,ENSG00000099769,nucleus,3140236
40704,ENSG00000166845,nucleus,3120177
40719,ENSG00000166503,nucleus,510059
40721,ENSG00000147166,cytoplasm,2810141
40730,ENSG00000174013,cytoplasm,2960747
40742,ENSG00000180357,nucleus,3100491
40744,ENSG00000130313,nucleus,3270026
40751,ENSG00000103067,nucleus,3150021
40757,ENSG00000166839,nucleus,3100570
40763,ENSG00000137770,nucleus,3100230
40765,ENSG00000240344,nucleus,3140456
40786,ENSG00000150768,cytoplasm,3050438
40808,ENSG00000122299,cytoplasm,3160163
40814,ENSG00000188917,nucleus,2810229
40817,ENSG00000163535,nucleus,2930341
40834,ENSG00000164190,nucleus,3010548
40845,ENSG00000103599,cytoplasm,3100061
40847,ENSG00000158545,nucleus,3160274
40852,ENSG00000140650,nucleus,3160167
40860,ENSG00000156603,nucleus,3050495
40863,ENSG00000033170,cytoplasm,3140024
40873,ENSG00000242372,nucleus,3310079
40894,ENSG00000180979,cytoplasm,3100602
40903,ENSG00000065457,nucleus,3150011
40905,ENSG00000154845,nucleus,3120115
40913,ENSG00000125871,cytoplasm,3310022
40914,ENSG00000104129,nucleus,3100098
40918,ENSG00000088682,cytoplasm,3160082
40925,ENSG00000113196,nucleus,3140397
40948,ENSG00000099769,nucleus,3140237
41002,ENSG00000150667,nucleus,3100305
41021,ENSG00000196227,nucleus,3310264
41037,ENSG00000111445,nucleus,3070207
41040,ENSG00000110172,cytoplasm,3050142
41047,ENSG00000162390,cytoplasm,2551356
41065,ENSG00000166946,nucleus,3100532
41084,ENSG00000103091,cytoplasm,3160094
41090,ENSG00000145247,cytoplasm,3140852
41091,ENSG00000119333,cytoplasm,3140462
41101,ENSG00000134758,cytoplasm,3120199
41112,ENSG00000141098,nucleus,3150119
41122,ENSG00000125818,cytoplasm,3310045
41127,ENSG00000130703,cytoplasm,3310067
41135,ENSG00000174177,cytoplasm,3150140
41137,ENSG00000106330,cytoplasm,3140341
41145,ENSG00000122574,cytoplasm,3140812
41178,ENSG00000159593,nucleus,3160293
41179,ENSG00000155330,nucleus,3160466
41196,ENSG00000140320,nucleus,3100257
41213,ENSG00000186010,cytoplasm,3270010
41216,ENSG00000181938,nucleus,3150157
41218,ENSG00000121281,cytoplasm,3150108
41220,ENSG00000102901,nucleus,3160066
41223,ENSG00000149972,cytoplasm,3050428
41227,ENSG00000127554,cytoplasm,3160186
41266,ENSG00000139899,nucleus,3140711
41290,ENSG00000038219,nucleus,3000015
41298,ENSG00000137841,cytoplasm,3100206
41300,ENSG00000125818,cytoplasm,3310047
41327,ENSG00000158545,nucleus,3160272
41328,ENSG00000162104,cytoplasm,3160356
41329,ENSG00000135740,cytoplasm,3160132
41345,ENSG00000065427,cytoplasm,3150005
41347,ENSG00000140829,nucleus,3160441
41348,ENSG00000100726,cytoplasm,3160268
41353,ENSG00000153406,nucleus,3160488
41354,ENSG00000162076,nucleus,3160362
41370,ENSG00000103876,cytoplasm,3100077
41371,ENSG00000196655,cytoplasm,3051108
41390,ENSG00000153066,cytoplasm,3160479
41411,ENSG00000167978,nucleus,3190029
41419,ENSG00000058600,nucleus,3150057
41420,ENSG00000105676,cytoplasm,3250140
41427,ENSG00000105341,cytoplasm,3250034
41430,ENSG00000134326,cytoplasm,3140645
41436,ENSG00000126261,nucleus,3250209
41437,ENSG00000125743,cytoplasm,3250191
41443,ENSG00000138430,cytoplasm,2930031
41458,ENSG00000196177,cytoplasm,3020813
41465,ENSG00000166411,cytoplasm,3100346
41469,ENSG00000136104,nucleus,3090241
41477,ENSG00000058600,nucleus,3150060
41479,ENSG00000101546,cytoplasm,3120051
41487,ENSG00000105398,cytoplasm,3250031
41489,ENSG00000100505,cytoplasm,3140250
41492,ENSG00000103184,cytoplasm,3160214
41497,ENSG00000248712,cytoplasm,3051076
41500,ENSG00000104866,cytoplasm,3210226
41506,ENSG00000168488,cytoplasm,3190094
41522,ENSG00000141101,cytoplasm,3160447
41538,ENSG00000128050,cytoplasm,3000162
41557,ENSG00000064607,nucleus,3210051
41575,ENSG00000139990,cytoplasm,3140797
41582,ENSG00000164808,nucleus,2540457
41590,ENSG00000165006,cytoplasm,2470540
41593,ENSG00000167522,nucleus,3150120
41600,ENSG00000119421,cytoplasm,3140490
41602,ENSG00000087086,cytoplasm,3210087
41625,ENSG00000171126,cytoplasm,2930403
41630,ENSG00000137714,cytoplasm,3050382
41634,ENSG00000111696,cytoplasm,3070308
41652,ENSG00000113504,cytoplasm,3140414
41662,ENSG00000141858,cytoplasm,3270103
41672,ENSG00000132881,nucleus,2550748
41681,ENSG00000105676,cytoplasm,3250142
41690,ENSG00000183044,cytoplasm,3190181
41691,ENSG00000111049,nucleus,3140431
41710,ENSG00000118162,cytoplasm,3250119
41715,ENSG00000177875,cytoplasm,3070848
41722,ENSG00000105254,cytoplasm,3250041
41725,ENSG00000122257,nucleus,3160158
41741,ENSG00000130023,cytoplasm,370121
41779,ENSG00000010361,cytoplasm,3210010
41819,ENSG00000031003,nucleus,3010005
41843,ENSG00000160392,nucleus,3280052
41861,ENSG00000187068,cytoplasm,3460760
41863,ENSG00000169021,cytoplasm,3280265
41866,ENSG00000119698,cytoplasm,3140503
41896,ENSG00000167962,cytoplasm,3190050
41907,ENSG00000167173,cytoplasm,3100437
41923,ENSG00000169612,nucleus,3100391
41928,ENSG00000142694,cytoplasm,3140771
41930,ENSG00000183826,nucleus,2650034
41943,ENSG00000063244,nucleus,3210006
41954,ENSG00000061938,cytoplasm,3030032
41964,ENSG00000188997,cytoplasm,3051073
41968,ENSG00000154059,nucleus,3120096
41981,ENSG00000073578,cytoplasm,3230077
41994,ENSG00000142549,nucleus,3280012
41997,ENSG00000130811,cytoplasm,3270133
42004,ENSG00000167615,nucleus,3280152
42006,ENSG00000160439,cytoplasm,3280005
42043,ENSG00000099331,cytoplasm,3210162
42050,ENSG00000104852,nucleus,3210219
42082,ENSG00000186230,nucleus,3280329
42087,ENSG00000132004,cytoplasm,3270132
42100,ENSG00000197798,cytoplasm,3051119
42112,ENSG00000074071,cytoplasm,3160036
42124,ENSG00000081019,nucleus,3420017
42158,ENSG00000130299,cytoplasm,3270030
42188,ENSG00000166046,nucleus,3070605
42204,ENSG00000213085,nucleus,3410363
42226,ENSG00000138495,cytoplasm,3290058
42233,ENSG00000206043,cytoplasm,3120240
42250,ENSG00000171148,nucleus,1450510
42260,ENSG00000145730,cytoplasm,1350074
42300,ENSG00000080031,cytoplasm,1950171
42302,ENSG00000101443,cytoplasm,670322
42303,ENSG00000167315,cytoplasm,1410068
42310,ENSG00000157303,nucleus,1951232
42316,ENSG00000176076,cytoplasm,232810
42353,ENSG00000067221,cytoplasm,1950086
42375,ENSG00000133027,cytoplasm,2150054
42386,ENSG00000184677,nucleus,2250356
42388,ENSG00000139697,nucleus,2360123
42404,ENSG00000100162,cytoplasm,2340040
42419,ENSG00000124562,nucleus,2370063
42479,ENSG00000101457,nucleus,3300246
42485,ENSG00000011243,nucleus,3210061
42486,ENSG00000186314,nucleus,3460726
42507,ENSG00000163596,cytoplasm,3400145
42527,ENSG00000184524,cytoplasm,3420640
42531,ENSG00000159714,cytoplasm,3141109
42535,ENSG00000158286,cytoplasm,2551197
42552,ENSG00000079313,nucleus,3210118
42560,ENSG00000167264,cytoplasm,3190007
42589,ENSG00000168710,cytoplasm,3410205
42604,ENSG00000115020,nucleus,2920148
42609,ENSG00000095787,nucleus,3020057
42610,ENSG00000059691,cytoplasm,3000032
42621,ENSG00000204311,cytoplasm,2950127
42653,ENSG00000125821,cytoplasm,3310018
42671,ENSG00000215883,nucleus,3410387
42677,ENSG00000168061,cytoplasm,3050717
42683,ENSG00000168476,cytoplasm,3420213
42688,ENSG00000138767,cytoplasm,3460228
42695,ENSG00000213339,cytoplasm,3280588
42708,ENSG00000128965,cytoplasm,3100165
42719,ENSG00000168393,cytoplasm,3230005
42726,ENSG00000132677,nucleus,3450074
42741,ENSG00000148459,cytoplasm,3020327
42742,ENSG00000102984,nucleus,2840031
42766,ENSG00000150627,nucleus,3460251
42768,ENSG00000147684,cytoplasm,3460267
42769,ENSG00000105186,cytoplasm,3240005
42788,ENSG00000198938,nucleus,3230163
42795,ENSG00000133398,nucleus,3460190
42805,ENSG00000187123,cytoplasm,3400307
42816,ENSG00000204256,nucleus,3320091
42818,ENSG00000240065,cytoplasm,3320094
42858,ENSG00000087087,nucleus,2440123
42867,ENSG00000166106,cytoplasm,2370127
42890,ENSG00000119471,cytoplasm,2470161
42923,ENSG00000006634,nucleus,2440041
42924,ENSG00000135069,cytoplasm,2470266
42931,ENSG00000091073,nucleus,2440128
42935,ENSG00000106554,cytoplasm,2440296
43019,ENSG00000103249,nucleus,3160230
43020,ENSG00000123427,nucleus,3070318
43022,ENSG00000165863,cytoplasm,3020554
43038,ENSG00000038358,cytoplasm,3160011
43051,ENSG00000090372,cytoplasm,3210147
43052,ENSG00000104980,cytoplasm,3250073
43062,ENSG00000082213,nucleus,3460384
43064,ENSG00000082068,cytoplasm,3460377
43083,ENSG00000105499,cytoplasm,3250117
43102,ENSG00000144445,cytoplasm,3400079
43135,ENSG00000168769,nucleus,3460479
43142,ENSG00000063241,cytoplasm,3210007
43143,ENSG00000130711,nucleus,3140574
43184,ENSG00000270806,nucleus,3420052
43200,ENSG00000116127,cytoplasm,2920311
43206,ENSG00000108055,nucleus,3020172
43209,ENSG00000109736,nucleus,3000123
43233,ENSG00000100380,cytoplasm,3340009
43240,ENSG00000164241,cytoplasm,3460420
43252,ENSG00000105607,cytoplasm,3250159
43253,ENSG00000267796,nucleus,3280418
43255,ENSG00000075702,cytoplasm,3210096
43258,ENSG00000244462,nucleus,3310367
43275,ENSG00000105278,nucleus,3250081
43289,ENSG00000103356,cytoplasm,3160108
43326,ENSG00000176244,cytoplasm,3460625
43328,ENSG00000188315,nucleus,3460840
43334,ENSG00000184497,nucleus,3420613
43365,ENSG00000064545,cytoplasm,3210045
43375,ENSG00000031823,nucleus,3210072
43389,ENSG00000031823,nucleus,3210069
43391,ENSG00000168488,cytoplasm,3190093
43408,ENSG00000171574,nucleus,3280563
43410,ENSG00000033170,cytoplasm,3140023
43419,ENSG00000160570,nucleus,3280036
43421,ENSG00000130377,cytoplasm,3270060
43463,ENSG00000198736,nucleus,3190282
43464,ENSG00000142546,nucleus,3280021
43466,ENSG00000163818,cytoplasm,3460427
43468,ENSG00000154781,nucleus,3460343
43475,ENSG00000165637,cytoplasm,3340197
43488,ENSG00000100949,nucleus,3500033
43489,ENSG00000106013,nucleus,3500004
43490,ENSG00000131368,cytoplasm,3590091
43495,ENSG00000122779,nucleus,3500067
43513,ENSG00000105483,nucleus,3250024
43516,ENSG00000104852,nucleus,3210218
43524,ENSG00000174943,nucleus,3190128
43528,ENSG00000167264,cytoplasm,3190005
43536,ENSG00000105325,nucleus,3250089
43544,ENSG00000122257,nucleus,3160159
43545,ENSG00000131037,cytoplasm,3270069
43558,ENSG00000134815,nucleus,3270079
43561,ENSG00000142453,nucleus,3280071
43563,ENSG00000142459,nucleus,3280079
43572,ENSG00000142039,nucleus,3280039
43573,ENSG00000167604,cytoplasm,3280166
43584,ENSG00000166704,nucleus,3420064
43586,ENSG00000103249,nucleus,3160231
43590,ENSG00000204673,cytoplasm,3280504
43600,ENSG00000197183,nucleus,3310295
43614,ENSG00000125970,nucleus,3310082
43617,ENSG00000203667,cytoplasm,3410260
43618,ENSG00000213085,nucleus,3410362
43621,ENSG00000244462,nucleus,3310369
43645,ENSG00000179222,cytoplasm,232539
43649,ENSG00000167208,nucleus,3190018
43656,ENSG00000169288,cytoplasm,3590033
43660,ENSG00000213865,nucleus,3470254
43718,ENSG00000145014,cytoplasm,3510011
43719,ENSG00000138399,nucleus,3640007
43744,ENSG00000172663,cytoplasm,3420268
43749,ENSG00000244752,nucleus,3360133
43760,ENSG00000147224,cytoplasm,3500206
43781,ENSG00000220008,cytoplasm,3421007
43790,ENSG00000197536,cytoplasm,3460883
43805,ENSG00000152380,cytoplasm,3460282
43835,ENSG00000162384,cytoplasm,3500208
43848,ENSG00000236104,nucleus,3440149
43850,ENSG00000115875,nucleus,3400054
43858,ENSG00000137965,nucleus,2550878
43878,ENSG00000072310,cytoplasm,2990016
43889,ENSG00000170525,nucleus,2990171
43891,ENSG00000129084,nucleus,3050234
43907,ENSG00000149782,nucleus,3050458
43912,ENSG00000161800,nucleus,3070800
43922,ENSG00000173599,cytoplasm,3050781
43932,ENSG00000110536,cytoplasm,3050174
43946,ENSG00000134901,nucleus,3090131
43971,ENSG00000165915,cytoplasm,3420104
43989,ENSG00000105063,cytoplasm,3250003
44014,ENSG00000205937,nucleus,3190338
44026,ENSG00000180611,cytoplasm,3460638
44061,ENSG00000171724,cytoplasm,3190071
44070,ENSG00000118997,cytoplasm,2920330
44074,ENSG00000196220,nucleus,2960827
44079,ENSG00000148584,nucleus,3020332
44105,ENSG00000165119,nucleus,1920131
44109,ENSG00000134318,cytoplasm,1840080
44117,ENSG00000156860,nucleus,2310064
44123,ENSG00000196357,nucleus,3420768
44130,ENSG00000176386,nucleus,3460599
44138,ENSG00000134480,nucleus,680233
44165,ENSG00000088726,cytoplasm,3640082
44184,ENSG00000198003,nucleus,3280525
44190,ENSG00000114744,nucleus,3460097
44208,ENSG00000167674,nucleus,3280192
44220,ENSG00000110801,cytoplasm,3140452
44223,ENSG00000090861,cytoplasm,3160058
44227,ENSG00000126602,cytoplasm,3160178
44229,ENSG00000103423,cytoplasm,3160220
44251,ENSG00000173120,nucleus,3060136
44281,ENSG00000117410,cytoplasm,2170102
44301,ENSG00000105865,cytoplasm,2440171
44315,ENSG00000168090,nucleus,2441122
44316,ENSG00000165802,nucleus,2470627
44337,ENSG00000127324,nucleus,1370115
44341,ENSG00000079432,nucleus,680070
44342,ENSG00000131791,nucleus,650110
44348,ENSG00000141034,cytoplasm,2500413
44350,ENSG00000108406,nucleus,2500130
44372,ENSG00000183309,nucleus,2510244
44393,ENSG00000161513,cytoplasm,2500629
44404,ENSG00000127995,nucleus,2440378
44408,ENSG00000198740,nucleus,2501423
44430,ENSG00000221947,cytoplasm,2180234
44439,ENSG00000131470,nucleus,2500371
44451,ENSG00000197483,nucleus,2510277
44474,ENSG00000116984,cytoplasm,2550426
44475,ENSG00000169548,nucleus,220099
44487,ENSG00000104518,nucleus,2540687
44498,ENSG00000010165,cytoplasm,2550037
44556,ENSG00000109390,cytoplasm,3000189
44560,ENSG00000174599,cytoplasm,3000548
44568,ENSG00000113300,cytoplasm,3010082
44574,ENSG00000138670,nucleus,3000237
44586,ENSG00000136720,nucleus,2920504
44597,ENSG00000149187,nucleus,3050362
44605,ENSG00000107742,nucleus,3020149
44607,ENSG00000145293,nucleus,3000298
44615,ENSG00000139579,nucleus,3070535
44618,ENSG00000178449,cytoplasm,3070843
44653,ENSG00000066336,nucleus,360038
44675,ENSG00000101444,cytoplasm,3300292
44678,ENSG00000196482,nucleus,3500367
44686,ENSG00000196422,nucleus,3500360
44700,ENSG00000040275,cytoplasm,3460016
44701,ENSG00000122203,nucleus,3460112
44714,ENSG00000167968,cytoplasm,3190039
44721,ENSG00000132964,nucleus,3500112
44723,ENSG00000109572,cytoplasm,3500288
44751,ENSG00000188001,nucleus,3460806
44754,ENSG00000198176,nucleus,3440086
44758,ENSG00000233276,cytoplasm,3540021
44760,ENSG00000105750,nucleus,3440019
44767,ENSG00000213398,nucleus,3420934
44768,ENSG00000184979,cytoplasm,3500483
44769,ENSG00000189369,cytoplasm,3500466
44787,ENSG00000002919,cytoplasm,3500049
44791,ENSG00000077264,cytoplasm,3520037
44792,ENSG00000174891,nucleus,3460584
44797,ENSG00000203872,nucleus,3470015
44798,ENSG00000173915,cytoplasm,3460585
44803,ENSG00000109180,cytoplasm,3460060
44811,ENSG00000162419,nucleus,3570017
44822,ENSG00000172985,nucleus,3400183
44850,ENSG00000114503,nucleus,3460089
44860,ENSG00000123992,cytoplasm,2880055
44861,ENSG00000144559,cytoplasm,2960293
44872,ENSG00000107672,nucleus,3020113
44880,ENSG00000166352,cytoplasm,3050618
44900,ENSG00000106524,cytoplasm,2440292
44913,ENSG00000198113,nucleus,2470901
44916,ENSG00000184517,nucleus,2510248
44930,ENSG00000169087,cytoplasm,1810039
44955,ENSG00000095752,cytoplasm,2760042
44968,ENSG00000183624,nucleus,3460716
44980,ENSG00000124422,nucleus,3500094
44991,ENSG00000181135,nucleus,3500443
45028,ENSG00000087365,nucleus,3610004
45049,ENSG00000204540,nucleus,3340387
45061,ENSG00000071242,nucleus,3520011
45071,ENSG00000051596,nucleus,3260026
45119,ENSG00000060762,cytoplasm,3640010
45141,ENSG00000125885,nucleus,680205
45149,ENSG00000085274,nucleus,680079
45156,ENSG00000105258,nucleus,1450147
45168,ENSG00000143799,nucleus,1470080
45174,ENSG00000167986,nucleus,1470106
45207,ENSG00000144655,nucleus,2320119
45208,ENSG00000137807,nucleus,350149
45212,ENSG00000122870,nucleus,640031
45245,ENSG00000160584,nucleus,3500184
45260,ENSG00000174032,nucleus,3430063
45265,ENSG00000261678,nucleus,3430059
45268,ENSG00000148362,nucleus,3140840
45275,ENSG00000187325,nucleus,3390195
45278,ENSG00000215114,nucleus,3470401
45281,ENSG00000204439,cytoplasm,3340377
45329,ENSG00000235711,cytoplasm,3560166
45341,ENSG00000100426,nucleus,220451
45350,ENSG00000221821,nucleus,3470533
45378,ENSG00000070404,nucleus,3450073
45415,ENSG00000196544,cytoplasm,3420820
45444,ENSG00000168010,nucleus,3050651
45445,ENSG00000221886,nucleus,3470539
45456,ENSG00000139218,nucleus,3070615
45461,ENSG00000155275,nucleus,3000367
45472,ENSG00000125901,cytoplasm,3310104
45477,ENSG00000176396,nucleus,3280312
45480,ENSG00000105738,nucleus,3250137
45487,ENSG00000112941,nucleus,3010234
45490,ENSG00000203667,cytoplasm,3410259
45500,ENSG00000186432,nucleus,3230138
45502,ENSG00000196712,cytoplasm,3360080
45526,ENSG00000130045,cytoplasm,3140617
45542,ENSG00000225663,cytoplasm,3600061
45573,ENSG00000242852,nucleus,3560190
45582,ENSG00000159917,nucleus,3141103
45606,ENSG00000130165,cytoplasm,3610042
45622,ENSG00000131876,nucleus,3260083
45666,ENSG00000136051,nucleus,3070458
45667,ENSG00000138621,cytoplasm,3100250
45669,ENSG00000165556,nucleus,3450115
45709,ENSG00000075415,cytoplasm,3570027
45723,ENSG00000183386,nucleus,2551870
45725,ENSG00000181449,nucleus,3420447
45728,ENSG00000214860,nucleus,3470370
45733,ENSG00000179950,nucleus,3500329
45739,ENSG00000222047,nucleus,3470547
45745,ENSG00000103160,cytoplasm,3160090
45760,ENSG00000116337,cytoplasm,2550319
45767,ENSG00000164758,nucleus,2540449
45785,ENSG00000162437,nucleus,2551321
45796,ENSG00000132768,nucleus,2550734
45806,ENSG00000143353,cytoplasm,2551009
45820,ENSG00000143494,cytoplasm,2551066
45860,ENSG00000188580,cytoplasm,2850706
45866,ENSG00000182712,cytoplasm,2740031
45882,ENSG00000100353,cytoplasm,2800089
45885,ENSG00000185272,nucleus,2890255
45891,ENSG00000163872,nucleus,2960550
45901,ENSG00000152455,cytoplasm,3020427
45908,ENSG00000149308,nucleus,3050373
45940,ENSG00000183283,nucleus,3070923
45943,ENSG00000049768,nucleus,232565
46058,ENSG00000162604,nucleus,2850436
46077,ENSG00000163161,nucleus,2760273
46079,ENSG00000119862,nucleus,2920359
46099,ENSG00000083814,nucleus,3060057
46114,ENSG00000129055,cytoplasm,2960227
46116,ENSG00000035928,nucleus,3000009
46118,ENSG00000123977,nucleus,2920377
46129,ENSG00000048649,nucleus,3050008
